f	-rw-------	48076	2026-05-31T12:00:03.8433689060MSK	./memory/.dreams/session-corpus/2026-05-12.txt
f	-rw-------	4824	2026-05-31T11:58:32.2918453620MSK	./agents/main/MEMORY.md
f	-rw-------	4970	2026-05-31T12:00:03.9093685360MSK	./memory/.dreams/session-corpus/2026-05-19.txt
f	-rw-------	51770	2026-06-11T09:33:27.6401354600MSK	./memory/.dreams/session-ingestion.json
f	-rw-------	523	2026-06-17T10:40:52.6045719840MSK	./data/knowledge_base/wiki/syntheses/index.md
f	-rw-------	52390	2026-05-31T12:00:03.9313684130MSK	./memory/.dreams/session-corpus/2026-05-26.txt
f	-rw-------	5240	2026-05-31T12:00:03.1123730030MSK	./memory/2026-04-07-1736.md
f	-rw-------	5360	2026-05-31T12:00:03.2083724650MSK	./memory/2026-04-18.md
f	-rw-------	556	2026-06-09T16:01:24.0457348110MSK	./data/knowledge_base/wiki/reports/provenance-coverage.md
f	-rw-------	5633	2026-05-31T12:00:03.1133729970MSK	./memory/2026-04-08-1738.md
f	-rw-------	56684	2026-06-06T06:00:03.0976297650MSK	./memory/.dreams/session-corpus/2026-06-04.txt
f	-rw-------	570592	2026-06-11T06:00:02.1191740380MSK	./memory/.dreams/session-ingestion.json.migrated
f	-rw-------	579	2026-05-31T11:59:57.7034031800MSK	./data/knowledge_base/wiki/reports/index.md
f	-rw-------	58689	2026-06-11T06:00:02.4211723640MSK	./memory/.dreams/phase-signals.json.migrated
f	-rw-------	58836	2026-06-14T10:17:11.6549511020MSK	./memory/.dreams/session-corpus/2026-06-03.txt
f	-rw-------	59	2026-05-31T11:59:57.5844038410MSK	./data/knowledge_base/wiki/inbox.md
f	-rw-------	5906	2026-05-31T12:00:03.1123730030MSK	./memory/2026-04-07-1847.md
f	-rw-------	5938	2026-05-31T12:00:03.9093685360MSK	./memory/.dreams/session-corpus/2026-05-18.txt
f	-rw-------	6105	2026-05-31T12:00:03.1603727340MSK	./memory/2026-04-15-0850.md
f	-rw-------	61534	2026-05-31T12:00:03.8433689060MSK	./memory/.dreams/session-corpus/2026-05-13.txt
f	-rw-------	6196	2026-05-31T12:00:03.1033730530MSK	./memory/2026-04-06-telegram-discord.md
f	-rw-------	6298	2026-05-31T12:00:03.1123730030MSK	./memory/2026-04-07-1324.md
f	-rw-------	6305	2026-05-31T12:00:03.1603727340MSK	./memory/2026-04-15-0638.md
f	-rw-------	650916	2026-06-11T09:31:04.0277704580MSK	./memory/.dreams/short-term-recall.json.migrated
f	-rw-------	66519	2026-06-01T06:00:05.0885575440MSK	./memory/.dreams/session-corpus/2026-05-30.txt
f	-rw-------	67143	2026-06-12T06:00:14.2938961190MSK	./memory/.dreams/session-corpus/2026-06-10.txt
f	-rw-------	677	2026-05-31T12:00:03.1253729300MSK	./memory/2026-04-10.md
f	-rw-------	6942	2026-06-09T16:01:24.0527347850MSK	./data/knowledge_base/wiki/reports/privacy-review.md
f	-rw-------	7027	2026-06-09T16:01:23.9817350440MSK	./data/knowledge_base/wiki/syntheses/agent-teams-ai-как-референс-для-openclaw-task-orchestration.md
f	-rw-------	7059	2026-05-31T12:00:03.9103685300MSK	./memory/.dreams/session-corpus/2026-05-22.txt
f	-rw-------	717	2026-06-09T16:01:24.0237348910MSK	./data/knowledge_base/wiki/reports/open-questions.md
f	-rw-------	7279	2026-05-31T12:00:03.1353728740MSK	./memory/2026-04-11-scada-articles.md
f	-rw-------	73052	2026-06-14T10:17:11.6529511090MSK	./memory/.dreams/session-corpus/2026-06-02.txt
f	-rw-------	741090	2026-05-31T12:00:03.1733726610MSK	./memory/2026-04-15-2023.md
f	-rw-------	74446	2026-06-13T06:00:13.9396559200MSK	./memory/.dreams/session-corpus/2026-06-11.txt
f	-rw-------	765	2026-05-31T12:00:03.1123730030MSK	./memory/2026-04-07-1325.md
f	-rw-------	8287	2026-05-31T12:00:03.9093685360MSK	./memory/.dreams/session-corpus/2026-05-17.txt
f	-rw-------	8390	2026-05-31T12:00:03.1033730530MSK	./memory/2026-04-07-1318.md
f	-rw-------	8452	2026-05-31T12:00:03.1253729300MSK	./memory/2026-04-08-articles-archive-search.md
f	-rw-------	851	2026-06-11T06:00:01.8121757410MSK	./memory/.dreams/daily-ingestion.json.migrated
f	-rw-------	851	2026-06-11T09:33:27.3801365920MSK	./memory/.dreams/daily-ingestion.json
f	-rw-------	8723	2026-05-31T12:00:03.1033730530MSK	./memory/2026-04-07-1321.md
f	-rw-------	88	2026-05-31T11:59:57.5844038410MSK	./data/knowledge_base/wiki/.openclaw-wiki/state.json
f	-rw-------	91602	2026-06-14T10:17:11.6489511240MSK	./memory/.dreams/session-corpus/2026-05-29.txt
f	-rw-------	9377	2026-05-31T12:00:03.1253729300MSK	./memory/2026-04-11-0908.md
f	-rw-------	99669	2026-06-03T06:00:03.6258092390MSK	./memory/.dreams/session-corpus/2026-06-01.txt
f	-rw-r--r--	0	2026-05-31T12:00:04.0333678410MSK	./memory/alpha_platform/cases/.gitkeep
f	-rw-r--r--	0	2026-05-31T12:00:04.0333678410MSK	./memory/alpha_platform/daily/.gitkeep
f	-rw-r--r--	0	2026-05-31T12:00:04.0343678350MSK	./memory/alpha_platform/decisions/.gitkeep
f	-rw-r--r--	0	2026-05-31T12:00:04.0853675490MSK	./memory/alpha_platform/sources/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.3974048790MSK	./data/knowledge_base/topics/alpha/final/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.3974048790MSK	./data/knowledge_base/topics/alpha/processed/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.3974048790MSK	./data/knowledge_base/topics/alpha/raw/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.3974048790MSK	./data/knowledge_base/topics/ops/final/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.3974048790MSK	./data/knowledge_base/topics/ops/processed/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.3974048790MSK	./data/knowledge_base/topics/ops/raw/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.5834038460MSK	./data/knowledge_base/topics/personal/final/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.5834038460MSK	./data/knowledge_base/topics/personal/processed/.gitkeep
f	-rw-r--r--	1	2026-05-31T11:59:57.5844038410MSK	./data/knowledge_base/topics/personal/raw/.gitkeep
f	-rw-r--r--	10135	2026-05-31T12:00:02.7553750020MSK	./knowledge/rewrite/03_opcua_final.md
